Index,Cycle,Step,StepSeq,Mode,TestTime_s,StepTime_s,Voltage_V,Current_mA,Capacity_mAh,Energy_mWh,DateTime
1584,13,3,27,CC_Chg,92637.1,1920,1.57682,0.03999,0.0212705,0.0318891,2026-07-17 06:04:44.120
1585,13,3,27,CC_Chg,92697.1,1980,1.57899,0.03968,0.021935,0.0329377,2026-07-17 06:05:44.120
1586,13,3,27,CC_Chg,92757.1,2040,1.581,0.03968,0.0225994,0.0339875,2026-07-17 06:06:44.120
1587,13,3,27,CC_Chg,92817.1,2100,1.58302,0.03999,0.0232641,0.0350391,2026-07-17 06:07:44.120
1588,13,3,27,CC_Chg,92877.1,2160,1.58519,0.03999,0.0239288,0.0360921,2026-07-17 06:08:44.120
1589,13,3,27,CC_Chg,92937.1,2220,1.58751,0.03999,0.0245936,0.0371468,2026-07-17 06:09:44.120
1590,13,3,27,CC_Chg,92997.1,2280,1.59014,0.03968,0.0252581,0.0382026,2026-07-17 06:10:44.120
1591,13,3,27,CC_Chg,93057.1,2340,1.59293,0.03968,0.0259223,0.0392596,2026-07-17 06:11:44.120
1592,13,3,27,CC_Chg,93117.1,2400,1.59604,0.03968,0.0265868,0.0403193,2026-07-17 06:12:44.120
1593,13,3,27,CC_Chg,93177.1,2460,1.5996,0.03999,0.0272513,0.0413811,2026-07-17 06:13:44.120
1594,13,3,27,CC_Chg,93237.1,2520,1.60394,0.03968,0.0279159,0.0424455,2026-07-17 06:14:44.120
1595,13,3,27,CC_Chg,93297.1,2580,1.60967,0.03968,0.0285804,0.0435133,2026-07-17 06:15:44.120
1596,13,3,27,CC_Chg,93357.1,2640,1.61727,0.03999,0.0292451,0.0445857,2026-07-17 06:16:44.120
1597,13,3,27,CC_Chg,93417.1,2700,1.62672,0.03968,0.0299097,0.0456637,2026-07-17 06:17:44.120
1598,13,3,27,CC_Chg,93477.1,2760,1.63649,0.03999,0.0305745,0.0467484,2026-07-17 06:18:44.120
1599,13,3,27,CC_Chg,93537.1,2820,1.64548,0.03968,0.0312394,0.0478396,2026-07-17 06:19:44.120
1600,13,3,27,CC_Chg,93597.1,2880,1.65416,0.03999,0.0319039,0.0489361,2026-07-17 06:20:44.120
1601,13,3,27,CC_Chg,93657.1,2940,1.663,0.03999,0.0325683,0.0500382,2026-07-17 06:21:44.120
1602,13,3,27,CC_Chg,93717.1,3000,1.67183,0.03968,0.0332326,0.0511459,2026-07-17 06:22:44.120
1603,13,3,27,CC_Chg,93777.1,3060,1.68067,0.03968,0.0338969,0.0522594,2026-07-17 06:23:44.120
1604,13,3,27,CC_Chg,93837.1,3120,1.68935,0.03999,0.0345614,0.0533789,2026-07-17 06:24:44.120
1605,13,3,27,CC_Chg,93897.1,3180,1.69802,0.03999,0.0352258,0.0545042,2026-07-17 06:25:44.120
1606,13,3,27,CC_Chg,93957.1,3240,1.70748,0.03968,0.0358899,0.0556352,2026-07-17 06:26:44.120
1607,13,3,27,CC_Chg,94017.1,3300,1.71694,0.03968,0.0365542,0.0567727,2026-07-17 06:27:44.120
1608,13,3,27,CC_Chg,94077.1,3360,1.72623,0.03968,0.0372186,0.0579166,2026-07-17 06:28:44.120
1609,13,3,27,CC_Chg,94137.1,3420,1.73554,0.03999,0.0378831,0.059067,2026-07-17 06:29:44.120
1610,13,3,27,CC_Chg,94197.1,3480,1.74514,0.03999,0.0385474,0.060223,2026-07-17 06:30:44.120
1611,13,3,27,CC_Chg,94257.1,3540,1.75382,0.03999,0.0392116,0.061385,2026-07-17 06:31:44.120
1612,13,3,27,CC_Chg,94317.1,3600,1.76282,0.03968,0.0398764,0.0625542,2026-07-17 06:32:44.120
1613,13,3,27,CC_Chg,94377.1,3660,1.77119,0.03999,0.0405408,0.0637283,2026-07-17 06:33:44.120
1614,13,3,27,CC_Chg,94437.1,3720,1.77924,0.03999,0.0412054,0.0649082,2026-07-17 06:34:44.120
1615,13,3,27,CC_Chg,94497.1,3780,1.78699,0.03968,0.0418701,0.0660935,2026-07-17 06:35:44.120
1616,13,3,27,CC_Chg,94557.1,3840,1.79397,0.03999,0.0425346,0.0672835,2026-07-17 06:36:44.120
1617,13,3,27,CC_Chg,94614.3,3897.19,1.80001,0.03968,0.0431685,0.0684227,2026-07-17 06:37:41.310
1618,14,2,28,CC_DChg,94614.4,0,1.76653,-0.03999,0,0,2026-07-17 06:37:41.380
1619,14,2,28,CC_DChg,94674.4,60,1.70081,-0.03968,0.000665596,0.00115015,2026-07-17 06:38:41.380
1620,14,2,28,CC_DChg,94734.4,120,1.66129,-0.03999,0.00132993,0.00226648,2026-07-17 06:39:41.380
1621,14,2,28,CC_DChg,94794.4,180,1.62797,-0.03999,0.00199443,0.00335899,2026-07-17 06:40:41.380
1622,14,2,28,CC_DChg,94854.4,240,1.59991,-0.03999,0.00265919,0.00443161,2026-07-17 06:41:41.380
1623,14,2,28,CC_DChg,94914.4,300,1.57604,-0.03968,0.00332381,0.00548679,2026-07-17 06:42:41.380
1624,14,2,28,CC_DChg,94974.4,360,1.55527,-0.03999,0.00398849,0.00652741,2026-07-17 06:43:41.380
1625,14,2,28,CC_DChg,95034.4,420,1.53807,-0.03999,0.00465272,0.00755474,2026-07-17 06:44:41.380
1626,14,2,28,CC_DChg,95094.4,480,1.52256,-0.03999,0.00531733,0.00857171,2026-07-17 06:45:41.380
1627,14,2,28,CC_DChg,95154.4,540,1.50862,-0.03968,0.00598194,0.00957902,2026-07-17 06:46:41.380
1628,14,2,28,CC_DChg,95214.4,600,1.49653,-0.03999,0.00664667,0.0105778,2026-07-17 06:47:41.380
1629,14,2,28,CC_DChg,95274.4,660,1.48459,-0.03999,0.00731105,0.0115681,2026-07-17 06:48:41.380
1630,14,2,28,CC_DChg,95334.4,720,1.47405,-0.03999,0.00797561,0.0125513,2026-07-17 06:49:41.380
1631,14,2,28,CC_DChg,95394.4,780,1.46351,-0.03999,0.00864024,0.0135276,2026-07-17 06:50:41.380
1632,14,2,28,CC_DChg,95454.4,840,1.45406,-0.03968,0.00930506,0.0144975,2026-07-17 06:51:41.380
1633,14,2,28,CC_DChg,95514.4,900,1.44476,-0.03999,0.00996988,0.0154611,2026-07-17 06:52:41.380
1634,14,2,28,CC_DChg,95574.4,960,1.43639,-0.03968,0.0106345,0.0164186,2026-07-17 06:53:41.380
1635,14,2,28,CC_DChg,95634.4,1020,1.42848,-0.03999,0.0112992,0.0173707,2026-07-17 06:54:41.380
1636,14,2,28,CC_DChg,95694.4,1080,1.42213,-0.03999,0.0119639,0.0183182,2026-07-17 06:55:41.380
1637,14,2,28,CC_DChg,95754.4,1140,1.41654,-0.03999,0.012629,0.0192622,2026-07-17 06:56:41.380
1638,14,2,28,CC_DChg,95814.4,1200,1.41128,-0.03968,0.0132935,0.0202016,2026-07-17 06:57:41.380
1639,14,2,28,CC_DChg,95874.4,1260,1.406,-0.03999,0.013958,0.0211377,2026-07-17 06:58:41.380
1640,14,2,28,CC_DChg,95934.4,1320,1.4012,-0.03968,0.0146223,0.0220702,2026-07-17 06:59:41.380
1641,14,2,28,CC_DChg,95994.4,1380,1.39671,-0.03999,0.0152869,0.0230002,2026-07-17 07:00:41.380
1642,14,2,28,CC_DChg,96054.4,1440,1.39221,-0.03999,0.0159514,0.0239268,2026-07-17 07:01:41.380
1643,14,2,28,CC_DChg,96114.4,1500,1.38709,-0.03968,0.0166162,0.0248506,2026-07-17 07:02:41.380
1644,14,2,28,CC_DChg,96174.4,1560,1.38198,-0.03968,0.0172808,0.0257709,2026-07-17 07:03:41.380
1645,14,2,28,CC_DChg,96234.4,1620,1.37624,-0.03968,0.0179455,0.0266878,2026-07-17 07:04:41.380
1646,14,2,28,CC_DChg,96294.4,1680,1.37004,-0.03968,0.0186099,0.0276003,2026-07-17 07:05:41.380
1647,14,2,28,CC_DChg,96354.4,1740,1.36276,-0.03999,0.0192749,0.028509,2026-07-17 07:06:41.380
1648,14,2,28,CC_DChg,96414.4,1800,1.35455,-0.03999,0.0199397,0.0294124,2026-07-17 07:07:41.380
1649,14,2,28,CC_DChg,96474.4,1860,1.34478,-0.03999,0.020604,0.0303092,2026-07-17 07:08:41.380
1650,14,2,28,CC_DChg,96534.4,1920,1.333,-0.03999,0.0212684,0.0311991,2026-07-17 07:09:41.380
1651,14,2,28,CC_DChg,96594.4,1980,1.31967,-0.03968,0.021933,0.0320807,2026-07-17 07:10:41.380
1652,14,2,28,CC_DChg,96654.4,2040,1.30401,-0.03999,0.0225975,0.0329527,2026-07-17 07:11:41.380
1653,14,2,28,CC_DChg,96714.4,2100,1.28712,-0.03968,0.0232617,0.0338134,2026-07-17 07:12:41.380
1654,14,2,28,CC_DChg,96774.4,2160,1.27565,-0.03999,0.0239262,0.0346642,2026-07-17 07:13:41.380
1655,14,2,28,CC_DChg,96834.4,2220,1.27689,-0.03999,0.0245906,0.0355117,2026-07-17 07:14:41.380
1656,14,2,28,CC_DChg,96894.4,2280,1.28045,-0.03999,0.025255,0.0363614,2026-07-17 07:15:41.380
1657,14,2,28,CC_DChg,96954.4,2340,1.28092,-0.03968,0.0259197,0.037213,2026-07-17 07:16:41.380
1658,14,2,28,CC_DChg,97014.4,2400,1.27798,-0.03968,0.0265844,0.0380637,2026-07-17 07:17:41.380
1659,14,2,28,CC_DChg,97074.4,2460,1.27178,-0.03968,0.0272492,0.0389114,2026-07-17 07:18:41.380
1660,14,2,28,CC_DChg,97134.4,2520,1.2617,-0.03968,0.027914,0.0397538,2026-07-17 07:19:41.380
1661,14,2,28,CC_DChg,97194.4,2580,1.24853,-0.03999,0.0285788,0.0405884,2026-07-17 07:20:41.380
1662,14,2,28,CC_DChg,97254.4,2640,1.23101,-0.03968,0.0292433,0.0414125,2026-07-17 07:21:41.380
1663,14,2,28,CC_DChg,97314.4,2700,1.21009,-0.03968,0.0299077,0.0422238,2026-07-17 07:22:41.380
1664,14,2,28,CC_DChg,97374.4,2760,1.18389,-0.03968,0.0305722,0.0430194,2026-07-17 07:23:41.380
1665,14,2,28,CC_DChg,97434.4,2820,1.15568,-0.03999,0.0312367,0.0437969,2026-07-17 07:24:41.380
1666,14,2,28,CC_DChg,97494.4,2880,1.12685,-0.03999,0.0319017,0.0445557,2026-07-17 07:25:41.380
1667,14,2,28,CC_DChg,97554.4,2940,1.09817,-0.03999,0.0325662,0.045295,2026-07-17 07:26:41.380
1668,14,2,28,CC_DChg,97614.4,3000,1.06872,-0.03999,0.033231,0.0460152,2026-07-17 07:27:41.380
1669,14,2,28,CC_DChg,97674.4,3060,1.0399,-0.03999,0.0338957,0.0467162,2026-07-17 07:28:41.380
1670,14,2,28,CC_DChg,97734.4,3120,1.01168,-0.03968,0.0345604,0.047398,2026-07-17 07:29:41.380
1671,14,2,28,CC_DChg,97794.4,3180,0.983785,-0.03999,0.0352249,0.048061,2026-07-17 07:30:41.380
1672,14,2,28,CC_DChg,97854.4,3240,0.957435,-0.03999,0.0358898,0.0487066,2026-07-17 07:31:41.380
1673,14,2,28,CC_DChg,97914.4,3300,0.931705,-0.03999,0.0365547,0.0493347,2026-07-17 07:32:41.380
1674,14,2,28,CC_DChg,97974.4,3360,0.907525,-0.03968,0.0372198,0.0499465,2026-07-17 07:33:41.380
1675,14,2,28,CC_DChg,98034.4,3420,0.88443,-0.03968,0.0378844,0.0505418,2026-07-17 07:34:41.380
1676,14,2,28,CC_DChg,98094.4,3480,0.86304,-0.03999,0.0385487,0.0511222,2026-07-17 07:35:41.380
1677,14,2,28,CC_DChg,98154.4,3540,0.84382,-0.03968,0.0392133,0.0516894,2026-07-17 07:36:41.380
1678,14,2,28,CC_DChg,98214.4,3600,0.825685,-0.03999,0.039878,0.0522442,2026-07-17 07:37:41.380
1679,14,2,28,CC_DChg,98274.4,3660,0.807395,-0.03999,0.0405426,0.0527869,2026-07-17 07:38:41.380
1680,14,2,28,CC_DChg,98301,3686.58,0.7998,-0.03999,0.0408373,0.0530238,2026-07-17 07:39:07.960
1681,14,3,29,CC_Chg,98301,0,0.83545,0.03968,0,0,2026-07-17 07:39:08.030
1682,14,3,29,CC_Chg,98361,60,1.03633,0.03999,0.000665633,0.000630326,2026-07-17 07:40:08.030
1683,14,3,29,CC_Chg,98421,120,1.1825,0.03999,0.00133088,0.00136925,2026-07-17 07:41:08.030
1684,14,3,29,CC_Chg,98481,180,1.37067,0.03999,0.00199589,0.00221424,2026-07-17 07:42:08.030
1685,14,3,29,CC_Chg,98541,240,1.54984,0.03999,0.00266083,0.00319067,2026-07-17 07:43:08.030
1686,14,3,29,CC_Chg,98601,300,1.5283,0.03999,0.00332548,0.00421127,2026-07-17 07:44:08.030
1687,14,3,29,CC_Chg,98661,360,1.52706,0.03999,0.00399002,0.00522644,2026-07-17 07:45:08.030
1688,14,3,29,CC_Chg,98721,420,1.52721,0.03968,0.00465492,0.00624191,2026-07-17 07:46:08.030
1689,14,3,29,CC_Chg,98781,480,1.52753,0.03968,0.00531952,0.00725703,2026-07-17 07:47:08.030
1690,14,3,29,CC_Chg,98841,540,1.52784,0.03968,0.00598403,0.00827223,2026-07-17 07:48:08.030
1691,14,3,29,CC_Chg,98901,600,1.52815,0.03999,0.00664902,0.00928835,2026-07-17 07:49:08.030
1692,14,3,29,CC_Chg,98961,660,1.52861,0.03999,0.00731378,0.0103044,2026-07-17 07:50:08.030
1693,14,3,29,CC_Chg,99021,720,1.52907,0.03999,0.00797866,0.0113209,2026-07-17 07:51:08.030
1694,14,3,29,CC_Chg,99081,780,1.52954,0.03968,0.00864338,0.0123376,2026-07-17 07:52:08.030
1695,14,3,29,CC_Chg,99141,840,1.53016,0.03999,0.00930807,0.0133545,2026-07-17 07:53:08.030
1696,14,3,29,CC_Chg,99201,900,1.53078,0.03968,0.00997287,0.014372,2026-07-17 07:54:08.030
1697,14,3,29,CC_Chg,99261,960,1.53124,0.03999,0.010638,0.0153903,2026-07-17 07:55:08.030
1698,14,3,29,CC_Chg,99321,1020,1.53218,0.03999,0.0113034,0.0164095,2026-07-17 07:56:08.030
1699,14,3,29,CC_Chg,99381,1080,1.53295,0.03999,0.0119682,0.0174284,2026-07-17 07:57:08.030
1700,14,3,29,CC_Chg,99441,1140,1.53435,0.03999,0.0126332,0.0184483,2026-07-17 07:58:08.030
1701,14,3,29,CC_Chg,99501,1200,1.53605,0.03968,0.0132978,0.0194686,2026-07-17 07:59:08.030
1702,14,3,29,CC_Chg,99561,1260,1.53822,0.03968,0.0139629,0.0204911,2026-07-17 08:00:08.030
1703,14,3,29,CC_Chg,99621,1320,1.54116,0.03999,0.0146278,0.0215149,2026-07-17 08:01:08.030
1704,14,3,29,CC_Chg,99681,1380,1.54504,0.03999,0.0152925,0.0225407,2026-07-17 08:02:08.030
1705,14,3,29,CC_Chg,99741,1440,1.54969,0.03968,0.0159571,0.023569,2026-07-17 08:03:08.030
1706,14,3,29,CC_Chg,99801,1500,1.55465,0.03968,0.0166216,0.0246004,2026-07-17 08:04:08.030
1707,14,3,29,CC_Chg,99861,1560,1.55977,0.03968,0.0172866,0.0256359,2026-07-17 08:05:08.030
1708,14,3,29,CC_Chg,99921,1620,1.56441,0.03999,0.0179514,0.0266746,2026-07-17 08:06:08.030
1709,14,3,29,CC_Chg,99981,1680,1.56798,0.03999,0.0186158,0.0277153,2026-07-17 08:07:08.030
1710,14,3,29,CC_Chg,100041,1740,1.57062,0.03999,0.0192803,0.0287582,2026-07-17 08:08:08.030
1711,14,3,29,CC_Chg,100101,1800,1.57325,0.03999,0.0199449,0.0298029,2026-07-17 08:09:08.030
1712,14,3,29,CC_Chg,100161,1860,1.57526,0.03968,0.0206095,0.0308492,2026-07-17 08:10:08.030
1713,14,3,29,CC_Chg,100221,1920,1.57697,0.03999,0.0212744,0.0318972,2026-07-17 08:11:08.030
1714,14,3,29,CC_Chg,100281,1980,1.57883,0.03999,0.0219393,0.0329464,2026-07-17 08:12:08.030
1715,14,3,29,CC_Chg,100341,2040,1.58085,0.03999,0.0226038,0.0339965,2026-07-17 08:13:08.030
1716,14,3,29,CC_Chg,100401,2100,1.58286,0.03999,0.0232683,0.0350477,2026-07-17 08:14:08.030
1717,14,3,29,CC_Chg,100461,2160,1.58519,0.03999,0.023933,0.0361006,2026-07-17 08:15:08.030
1718,14,3,29,CC_Chg,100521,2220,1.58736,0.03999,0.0245976,0.0371548,2026-07-17 08:16:08.030
1719,14,3,29,CC_Chg,100581,2280,1.58999,0.03999,0.0252622,0.0382108,2026-07-17 08:17:08.030
1720,14,3,29,CC_Chg,100641,2340,1.59278,0.03999,0.0259271,0.039269,2026-07-17 08:18:08.030
1721,14,3,29,CC_Chg,100701,2400,1.59604,0.03999,0.026592,0.0403293,2026-07-17 08:19:08.030
1722,14,3,29,CC_Chg,100761,2460,1.59991,0.03999,0.0272568,0.0413916,2026-07-17 08:20:08.030
1723,14,3,29,CC_Chg,100821,2520,1.6041,0.03999,0.0279219,0.0424572,2026-07-17 08:21:08.030
1724,14,3,29,CC_Chg,100881,2580,1.60998,0.03999,0.0285867,0.0435257,2026-07-17 08:22:08.030
1725,14,3,29,CC_Chg,100941,2640,1.61789,0.03968,0.0292516,0.0445985,2026-07-17 08:23:08.030
1726,14,3,29,CC_Chg,101001,2700,1.62735,0.03999,0.0299164,0.0456775,2026-07-17 08:24:08.030
1727,14,3,29,CC_Chg,101061,2760,1.63664,0.03968,0.0305815,0.0467629,2026-07-17 08:25:08.030
1728,14,3,29,CC_Chg,101121,2820,1.64563,0.03999,0.0312461,0.0478536,2026-07-17 08:26:08.030
1729,14,3,29,CC_Chg,101181,2880,1.65369,0.03999,0.0319109,0.0489504,2026-07-17 08:27:08.030
1730,14,3,29,CC_Chg,101241,2940,1.66206,0.03999,0.0325758,0.0500529,2026-07-17 08:28:08.030
1731,14,3,29,CC_Chg,101301,3000,1.67059,0.03999,0.0332403,0.0511602,2026-07-17 08:29:08.030
1732,14,3,29,CC_Chg,101361,3060,1.67881,0.03999,0.0339051,0.0522735,2026-07-17 08:30:08.030
1733,14,3,29,CC_Chg,101421,3120,1.68718,0.03999,0.0345693,0.0533914,2026-07-17 08:31:08.030
1734,14,3,29,CC_Chg,101481,3180,1.69601,0.03999,0.0352342,0.0545163,2026-07-17 08:32:08.030
1735,14,3,29,CC_Chg,101541,3240,1.70515,0.03999,0.035899,0.0556469,2026-07-17 08:33:08.030
1736,14,3,29,CC_Chg,101601,3300,1.71446,0.03999,0.0365641,0.0567841,2026-07-17 08:34:08.030
1737,14,3,29,CC_Chg,101661,3360,1.72391,0.03999,0.0372288,0.0579269,2026-07-17 08:35:08.030
1738,14,3,29,CC_Chg,101721,3420,1.73352,0.03968,0.0378935,0.059076,2026-07-17 08:36:08.030
1739,14,3,29,CC_Chg,101781,3480,1.74266,0.03968,0.0385584,0.0602317,2026-07-17 08:37:08.030
1740,14,3,29,CC_Chg,101841,3540,1.75165,0.03999,0.039223,0.0613932,2026-07-17 08:38:08.030
1741,14,3,29,CC_Chg,101901,3600,1.76033,0.03999,0.0398878,0.0625607,2026-07-17 08:39:08.030
1742,14,3,29,CC_Chg,101961,3660,1.76886,0.03999,0.0405526,0.063734,2026-07-17 08:40:08.030
1743,14,3,29,CC_Chg,102021,3720,1.77645,0.03999,0.041217,0.0649119,2026-07-17 08:41:08.030
1744,14,3,29,CC_Chg,102081,3780,1.78405,0.03999,0.0418816,0.0660951,2026-07-17 08:42:08.030
1745,14,3,29,CC_Chg,102141,3840,1.79133,0.03999,0.0425465,0.067284,2026-07-17 08:43:08.030
1746,14,3,29,CC_Chg,102201,3900,1.79769,0.03999,0.0432117,0.0684778,2026-07-17 08:44:08.030
1747,14,3,29,CC_Chg,102223,3921.74,1.80001,0.03999,0.043453,0.0689119,2026-07-17 08:44:29.770
1748,15,2,30,CC_DChg,102223,0,1.76762,-0.03968,0,0,2026-07-17 08:44:29.840
1749,15,2,30,CC_DChg,102283,60,1.70298,-0.03999,0.000665356,0.00115084,2026-07-17 08:45:29.840
1750,15,2,30,CC_DChg,102343,120,1.66393,-0.03999,0.00132997,0.00226921,2026-07-17 08:46:29.840
1751,15,2,30,CC_DChg,102403,180,1.63091,-0.03999,0.00199437,0.0033635,2026-07-17 08:47:29.840
1752,15,2,30,CC_DChg,102463,240,1.60285,-0.03968,0.00265915,0.00443832,2026-07-17 08:48:29.840
1753,15,2,30,CC_DChg,102523,300,1.57929,-0.03999,0.00332395,0.00549599,2026-07-17 08:49:29.840
1754,15,2,30,CC_DChg,102583,360,1.55868,-0.03968,0.00398895,0.00653928,2026-07-17 08:50:29.840
1755,15,2,30,CC_DChg,102643,420,1.54116,-0.03968,0.00465371,0.00756958,2026-07-17 08:51:29.840
1756,15,2,30,CC_DChg,102703,480,1.52567,-0.03968,0.00531832,0.00858861,2026-07-17 08:52:29.840
1757,15,2,30,CC_DChg,102763,540,1.51171,-0.03999,0.00598306,0.00959819,2026-07-17 08:53:29.840
1758,15,2,30,CC_DChg,102823,600,1.49931,-0.03999,0.00664754,0.0105986,2026-07-17 08:54:29.840
1759,15,2,30,CC_DChg,102883,660,1.48769,-0.03999,0.0073124,0.0115917,2026-07-17 08:55:29.840
1760,15,2,30,CC_DChg,102943,720,1.47684,-0.03999,0.00797719,0.0125772,2026-07-17 08:56:29.840
1761,15,2,30,CC_DChg,103003,780,1.46692,-0.03999,0.00864213,0.013556,2026-07-17 08:57:29.840
1762,15,2,30,CC_DChg,103063,840,1.45684,-0.03999,0.00930686,0.0145277,2026-07-17 08:58:29.840
1763,15,2,30,CC_DChg,103123,900,1.44801,-0.03968,0.00997152,0.0154931,2026-07-17 08:59:29.840
1764,15,2,30,CC_DChg,103183,960,1.43902,-0.03999,0.0106358,0.016452,2026-07-17 09:00:29.840
1765,15,2,30,CC_DChg,103243,1020,1.43111,-0.03968,0.0113003,0.0174056,2026-07-17 09:01:29.840
1766,15,2,30,CC_DChg,103303,1080,1.42445,-0.03968,0.0119647,0.0183541,2026-07-17 09:02:29.840
1767,15,2,30,CC_DChg,103363,1140,1.4184,-0.03968,0.0126294,0.0192988,2026-07-17 09:03:29.840
1768,15,2,30,CC_DChg,103423,1200,1.41314,-0.03999,0.0132935,0.0202391,2026-07-17 09:04:29.840
1769,15,2,30,CC_DChg,103483,1260,1.40771,-0.03968,0.0139577,0.021176,2026-07-17 09:05:29.840
1770,15,2,30,CC_DChg,103543,1320,1.40275,-0.03999,0.0146224,0.0221101,2026-07-17 09:06:29.840
1771,15,2,30,CC_DChg,103603,1380,1.39826,-0.03968,0.0152868,0.0230407,2026-07-17 09:07:29.840
1772,15,2,30,CC_DChg,103663,1440,1.39345,-0.03999,0.0159513,0.0239683,2026-07-17 09:08:29.840
1773,15,2,30,CC_DChg,103723,1500,1.38864,-0.03968,0.0166158,0.0248927,2026-07-17 09:09:29.840
1774,15,2,30,CC_DChg,103783,1560,1.38369,-0.03999,0.0172804,0.025814,2026-07-17 09:10:29.840
1775,15,2,30,CC_DChg,103843,1620,1.3781,-0.03968,0.017945,0.0267317,2026-07-17 09:11:29.840
1776,15,2,30,CC_DChg,103903,1680,1.37206,-0.03999,0.0186091,0.0276451,2026-07-17 09:12:29.840
1777,15,2,30,CC_DChg,103963,1740,1.36493,-0.03999,0.0192736,0.0285545,2026-07-17 09:13:29.840
1778,15,2,30,CC_DChg,104023,1800,1.35702,-0.03999,0.0199386,0.0294597,2026-07-17 09:14:29.840
1779,15,2,30,CC_DChg,104083,1860,1.34773,-0.03999,0.0206031,0.0303585,2026-07-17 09:15:29.840
1780,15,2,30,CC_DChg,104143,1920,1.33688,-0.03968,0.0212678,0.0312509,2026-07-17 09:16:29.840
1781,15,2,30,CC_DChg,104203,1980,1.32386,-0.03999,0.0219323,0.032135,2026-07-17 09:17:29.840
1782,15,2,30,CC_DChg,104263,2040,1.30882,-0.03968,0.0225966,0.0330094,2026-07-17 09:18:29.840
1783,15,2,30,CC_DChg,104323,2100,1.29192,-0.03999,0.0232609,0.0338734,2026-07-17 09:19:29.840
1784,15,2,30,CC_DChg,104383,2160,1.27704,-0.03999,0.0239255,0.0347267,2026-07-17 09:20:29.840
1785,15,2,30,CC_DChg,104443,2220,1.27596,-0.03968,0.0245902,0.0355747,2026-07-17 09:21:29.840
1786,15,2,30,CC_DChg,104503,2280,1.28015,-0.03999,0.0252549,0.0364241,2026-07-17 09:22:29.840
1787,15,2,30,CC_DChg,104563,2340,1.28185,-0.03968,0.0259196,0.0372758,2026-07-17 09:23:29.840
1788,15,2,30,CC_DChg,104623,2400,1.27968,-0.03999,0.0265841,0.0381271,2026-07-17 09:24:29.840
1789,15,2,30,CC_DChg,104683,2460,1.27425,-0.03968,0.0272484,0.0389755,2026-07-17 09:25:29.840
1790,15,2,30,CC_DChg,104743,2520,1.26496,-0.03999,0.0279129,0.0398194,2026-07-17 09:26:29.840
1791,15,2,30,CC_DChg,104803,2580,1.25271,-0.03999,0.0285777,0.0406564,2026-07-17 09:27:29.840
1792,15,2,30,CC_DChg,104863,2640,1.23659,-0.03999,0.0292421,0.0414837,2026-07-17 09:28:29.840
1793,15,2,30,CC_DChg,104923,2700,1.21675,-0.03968,0.0299068,0.0422994,2026-07-17 09:29:29.840
1794,15,2,30,CC_DChg,104983,2760,1.19226,-0.03968,0.0305714,0.0431002,2026-07-17 09:30:29.840
1795,15,2,30,CC_DChg,105043,2820,1.16436,-0.03968,0.0312359,0.0438833,2026-07-17 09:31:29.840
1796,15,2,30,CC_DChg,105103,2880,1.13553,-0.03999,0.0319009,0.0446479,2026-07-17 09:32:29.840
1797,15,2,30,CC_DChg,105163,2940,1.10639,-0.03999,0.0325654,0.0453928,2026-07-17 09:33:29.840
1798,15,2,30,CC_DChg,105223,3000,1.07771,-0.03999,0.0332302,0.0461189,2026-07-17 09:34:29.840
1799,15,2,30,CC_DChg,105283,3060,1.04873,-0.03999,0.0338952,0.046826,2026-07-17 09:35:29.840
1800,15,2,30,CC_DChg,105343,3120,1.02021,-0.03999,0.0345598,0.0475136,2026-07-17 09:36:29.840
1801,15,2,30,CC_DChg,105403,3180,0.991845,-0.03968,0.0352245,0.0481822,2026-07-17 09:37:29.840
1802,15,2,30,CC_DChg,105463,3240,0.96503,-0.03999,0.0358892,0.0488328,2026-07-17 09:38:29.840
1803,15,2,30,CC_DChg,105523,3300,0.93899,-0.03999,0.0365538,0.0494655,2026-07-17 09:39:29.840
1804,15,2,30,CC_DChg,105583,3360,0.914345,-0.03968,0.0372189,0.0500817,2026-07-17 09:40:29.840
1805,15,2,30,CC_DChg,105643,3420,0.89032,-0.03999,0.0378834,0.0506811,2026-07-17 09:41:29.840
1806,15,2,30,CC_DChg,105703,3480,0.868465,-0.03999,0.0385482,0.0512657,2026-07-17 09:42:29.840
1807,15,2,30,CC_DChg,105763,3540,0.848315,-0.03999,0.0392129,0.0518361,2026-07-17 09:43:29.840
1808,15,2,30,CC_DChg,105823,3600,0.830025,-0.03999,0.0398777,0.0523941,2026-07-17 09:44:29.840
1809,15,2,30,CC_DChg,105883,3660,0.812045,-0.03999,0.0405424,0.0529398,2026-07-17 09:45:29.840
1810,15,2,30,CC_DChg,105924,3701.39,0.7998,-0.03968,0.0410013,0.0533096,2026-07-17 09:46:11.230
1811,15,3,31,CC_Chg,105924,0,0.835605,0.03968,0,0,2026-07-17 09:46:11.300
1812,15,3,31,CC_Chg,105984,60,1.03556,0.03968,0.000665856,0.000630494,2026-07-17 09:47:11.300
1813,15,3,31,CC_Chg,106044,120,1.18389,0.03999,0.00133115,0.00136934,2026-07-17 09:48:11.300
1814,15,3,31,CC_Chg,106104,180,1.36989,0.03999,0.00199613,0.00221409,2026-07-17 09:49:11.300
1815,15,3,31,CC_Chg,106164,240,1.5514,0.03968,0.00266099,0.00319052,2026-07-17 09:50:11.300
